station_id,ds,precip
40712,2004-08-01,0.01
40712,2004-09-01,0.01
40712,2004-10-01,3.24
40712,2004-11-01,50.95
40712,2004-12-01,13.46
40712,2005-01-01,20.73
40712,2005-02-01,30.86
40712,2005-03-01,5.86
40712,2005-04-01,29.56
40712,2005-05-01,40.7
40712,2005-06-01,0.64
40712,2005-07-01,0.21
40712,2005-08-01,3.61
40712,2005-09-01,0.41
40712,2005-10-01,2.52
40712,2005-11-01,21.23
40712,2005-12-01,10.91
40712,2006-01-01,34.02
40712,2006-02-01,65.75
40712,2006-03-01,25.71
40712,2006-04-01,68.62
40712,2006-05-01,26.33
40712,2006-06-01,0.4
40712,2006-07-01,0.1
40712,2006-08-01,2.02
40712,2006-09-01,0.4
40712,2006-10-01,117.94
40712,2006-11-01,71.51
40712,2006-12-01,14.93
40712,2007-01-01,8.54
40712,2007-02-01,19.97
40712,2007-03-01,48.57
40712,2007-04-01,64.15
40712,2007-05-01,28.1
40712,2007-06-01,24.34
40712,2007-07-01,28.81
40712,2007-08-01,1.34
40712,2007-09-01,0.0
40712,2007-10-01,2.53
40712,2007-11-01,20.03
40712,2007-12-01,18.4
40712,2008-01-01,28.17
40712,2008-02-01,45.57
40712,2008-03-01,9.11
40712,2008-04-01,17.15
40712,2008-05-01,11.05
40712,2008-06-01,9.23
40712,2008-07-01,1.7
40712,2008-08-01,0.64
40712,2008-09-01,8.26
40712,2008-10-01,120.81
40712,2008-11-01,13.75
40712,2008-12-01,8.37
40712,2009-01-01,10.51
40712,2009-02-01,7.52
40712,2009-03-01,73.14
40712,2009-04-01,24.47
40712,2009-05-01,4.84
40712,2009-06-01,32.73
40712,2009-07-01,0.02
40712,2009-08-01,0.0
40712,2009-09-01,29.91
40712,2009-10-01,10.33
40712,2009-11-01,69.61
40712,2009-12-01,28.91
40712,2010-01-01,17.32
40712,2010-02-01,25.53
40712,2010-03-01,60.41
40712,2010-04-01,92.97
40712,2010-05-01,78.53
40712,2010-06-01,3.32
40712,2010-07-01,0.0
40712,2010-08-01,27.2
40712,2010-09-01,0.12
40712,2010-10-01,11.01
40712,2010-11-01,0.0
40712,2010-12-01,12.91
40712,2011-01-01,33.89
40712,2011-02-01,18.01
40712,2011-03-01,69.16
40712,2011-04-01,117.92
40712,2011-05-01,45.85
40712,2011-06-01,9.51
40712,2011-07-01,0.21
40712,2011-08-01,9.01
40712,2011-09-01,17.12
40712,2011-10-01,29.66
40712,2011-11-01,53.48
40712,2011-12-01,5.21
40712,2012-01-01,16.02
40712,2012-02-01,6.42
40712,2012-03-01,21.75
40712,2012-04-01,36.48
40712,2012-05-01,24.66
40712,2012-06-01,9.52
40712,2012-07-01,3.83
40712,2012-08-01,0.0
40712,2012-09-01,7.82
40712,2012-10-01,25.32
40712,2012-11-01,68.21
40712,2012-12-01,61.92
40712,2013-01-01,29.85
40712,2013-02-01,9.21
40712,2013-03-01,19.3
40712,2013-04-01,32.91
40712,2013-05-01,55.05
40712,2013-06-01,6.0
40712,2013-07-01,0.0
40712,2013-08-01,0.11
40712,2013-09-01,0.0
40712,2013-10-01,9.21
40712,2013-11-01,62.03
40712,2013-12-01,41.83
40712,2014-01-01,31.98
40712,2014-02-01,1.56
40712,2014-03-01,48.23
40712,2014-04-01,21.76
40712,2014-05-01,50.43
40712,2014-06-01,2.23
40712,2014-07-01,0.01
40712,2014-08-01,0.34
40712,2014-09-01,3.21
40712,2014-10-01,147.14
40712,2014-11-01,28.63
40712,2014-12-01,11.54
40712,2015-01-01,3.05
40712,2015-02-01,35.22
40712,2015-03-01,16.16
40712,2015-04-01,9.55
40712,2015-05-01,42.24
40712,2015-06-01,3.11
40712,2015-07-01,0.0
40712,2015-08-01,9.6
40712,2015-09-01,2.41
40712,2015-10-01,42.06
40712,2015-11-01,30.24
40712,2015-12-01,50.89
40712,2016-01-01,59.04
40712,2016-02-01,11.0
40712,2016-03-01,25.3
40712,2016-04-01,57.92
40712,2016-05-01,42.76
40712,2016-06-01,26.32
40712,2016-07-01,5.53
40712,2016-08-01,0.0
40712,2016-09-01,0.01
40712,2016-10-01,16.01
40712,2016-11-01,12.2
40712,2016-12-01,59.02
40712,2017-01-01,4.44
40712,2017-02-01,39.27
40712,2017-03-01,20.38
40712,2017-04-01,49.13
40712,2017-05-01,11.92
40712,2017-06-01,0.0
40712,2017-07-01,0.12
40712,2017-08-01,0.61
40712,2017-09-01,0.02
40712,2017-10-01,1.82
40712,2017-11-01,38.42
40712,2017-12-01,6.84
40712,2018-01-01,42.84
40712,2018-02-01,62.77
40712,2018-03-01,41.03
40712,2018-04-01,111.14
40712,2018-05-01,44.48
40712,2018-06-01,16.52
40712,2018-07-01,0.0
40712,2018-08-01,0.0
40712,2018-09-01,2.61
40712,2018-10-01,12.61
40712,2018-11-01,52.01
40712,2018-12-01,96.57
40712,2019-01-01,53.42
40712,2019-02-01,33.43
40712,2019-03-01,121.94
40712,2019-04-01,117.86
40712,2019-05-01,14.26
40712,2019-06-01,5.91
40712,2019-07-01,0.51
40712,2019-08-01,3.6
40712,2019-09-01,0.12
40712,2019-10-01,25.82
40712,2019-11-01,2.1
40712,2019-12-01,47.33
40712,2020-01-01,47.61
40712,2020-02-01,60.86
40712,2020-03-01,46.85
40712,2020-04-01,65.95
40712,2020-05-01,33.02
40712,2020-06-01,8.14
40712,2020-07-01,1.71
40712,2020-08-01,7.51
40712,2020-09-01,0.1
40712,2020-10-01,0.2
40712,2020-11-01,84.42
40712,2020-12-01,5.99
40712,2021-01-01,8.85
40712,2021-02-01,37.93
40712,2021-03-01,63.55
40712,2021-04-01,18.13
40712,2021-05-01,13.12
40712,2021-06-01,0.0
40712,2021-07-01,6.02
40712,2021-08-01,11.2
40712,2021-09-01,0.0
40712,2021-10-01,31.42
40712,2021-11-01,14.1
40712,2021-12-01,51.34
40712,2022-01-01,24.64
40712,2022-02-01,20.71
40712,2022-03-01,20.13
40712,2022-04-01,60.54
40712,2022-05-01,24.46
40712,2022-06-01,9.43
40712,2022-07-01,0.01
40712,2022-08-01,0.01
40712,2022-09-01,0.02
40712,2022-10-01,17.21
40712,2022-11-01,21.21
40712,2022-12-01,11.44
40712,2023-01-01,19.76
40712,2023-02-01,10.88
40712,2023-03-01,61.37
40712,2023-04-01,60.91
40712,2023-05-01,37.23
40712,2023-06-01,1.1
40712,2023-07-01,0.0
40712,2023-08-01,0.02
40712,2023-09-01,0.81
40712,2023-10-01,6.21
40712,2023-11-01,21.44
40712,2023-12-01,2.25
40712,2024-01-01,70.78
40712,2024-02-01,38.06
40712,2024-03-01,29.04
40712,2024-04-01,62.41
40713,1990-01-01,29.52
40713,1990-02-01,29.02
40713,1990-03-01,36.4
40713,1990-04-01,66.6
40713,1990-05-01,12.2
40713,1990-06-01,0.0
40713,1990-07-01,0.2
40713,1990-08-01,0.0
40713,1990-09-01,0.0
40713,1990-10-01,20.3
40713,1990-11-01,1.1
40713,1990-12-01,21.21
40713,1991-01-01,14.51
40713,1991-02-01,49.3
40713,1991-03-01,86.71
40713,1991-04-01,47.7
40713,1991-05-01,9.64
40713,1991-06-01,1.0
40713,1991-07-01,0.01
40713,1991-08-01,0.0
40713,1991-09-01,1.0
40713,1991-10-01,21.41
40713,1991-11-01,32.11
40713,1991-12-01,105.0
40713,1992-01-01,23.91
40713,1992-02-01,49.04
40713,1992-03-01,33.81
40713,1992-04-01,36.62
40713,1992-05-01,90.34
40713,1992-06-01,7.7
40713,1992-07-01,0.0
40713,1992-08-01,5.3
40713,1992-09-01,0.0
40713,1992-10-01,0.0
40713,1992-11-01,80.1
40713,1992-12-01,31.04
40713,1993-01-01,6.98
40713,1993-02-01,34.65
40713,1993-03-01,78.21
40713,1993-04-01,111.7
40713,1993-05-01,96.42
40713,1993-06-01,6.7
40713,1993-07-01,2.0
40713,1993-08-01,3.4
40713,1993-09-01,0.0
40713,1993-10-01,28.72
40713,1993-11-01,91.62
40713,1993-12-01,47.21
40713,1994-01-01,63.83
40713,1994-02-01,18.93
40713,1994-03-01,48.82
40713,1994-04-01,87.33
40713,1994-05-01,29.23
40713,1994-06-01,9.7
40713,1994-07-01,0.0
40713,1994-08-01,0.0
40713,1994-09-01,34.02
40713,1994-10-01,16.33
40713,1994-11-01,86.22
40713,1994-12-01,31.21
40713,1995-01-01,25.65
40713,1995-02-01,40.85
40713,1995-03-01,53.53
40713,1995-04-01,109.6
40713,1995-05-01,11.54
40713,1995-06-01,47.2
40713,1995-07-01,11.2
40713,1995-08-01,0.0
40713,1995-09-01,6.7
40713,1995-10-01,2.0
40713,1995-11-01,46.4
40713,1995-12-01,0.34
40713,1996-01-01,64.22
40713,1996-02-01,29.72
40713,1996-03-01,34.15
40713,1996-04-01,68.41
40713,1996-05-01,45.5
40713,1996-06-01,0.01
40713,1996-07-01,0.4
40713,1996-08-01,0.0
40713,1996-09-01,9.0
40713,1996-10-01,15.62
40713,1996-11-01,18.31
40713,1996-12-01,31.1
40713,1997-01-01,31.1
40713,1997-02-01,13.22
40713,1997-03-01,63.36
40713,1997-04-01,33.42
40713,1997-05-01,40.11
40713,1997-06-01,2.93
40713,1997-07-01,10.8
40713,1997-08-01,0.0
40713,1997-09-01,0.0
40713,1997-10-01,7.23
40713,1997-11-01,28.22
40713,1997-12-01,29.42
40713,1998-01-01,35.35
40713,1998-02-01,18.93
40713,1998-03-01,81.43
40713,1998-04-01,43.51
40713,1998-05-01,38.82
40713,1998-06-01,0.11
40713,1998-07-01,10.42
40713,1998-08-01,0.0
40713,1998-09-01,2.0
40713,1998-10-01,2.0
40713,1998-11-01,20.21
40713,1998-12-01,15.6
40713,1999-01-01,35.03
40713,1999-02-01,22.32
40713,1999-03-01,35.73
40713,1999-04-01,49.81
40713,1999-05-01,0.52
40713,1999-06-01,0.3
40713,1999-07-01,0.01
40713,1999-08-01,0.42
40713,1999-09-01,0.0
40713,1999-10-01,13.8
40713,1999-11-01,15.42
40713,1999-12-01,11.4
40713,2000-01-01,18.64
40713,2000-02-01,8.85
40713,2000-03-01,35.92
40713,2000-04-01,40.45
40713,2000-05-01,16.42
40713,2000-06-01,5.0
40713,2000-07-01,0.01
40713,2000-08-01,1.4
40713,2000-09-01,4.22
40713,2000-10-01,10.42
40713,2000-11-01,17.12
40713,2000-12-01,17.11
40713,2001-01-01,3.59
40713,2001-02-01,8.91
40713,2001-03-01,46.92
40713,2001-04-01,28.23
40713,2001-05-01,15.21
40713,2001-06-01,3.01
40713,2001-07-01,14.7
40713,2001-08-01,0.0
40713,2001-09-01,0.1
40713,2001-10-01,7.81
40713,2001-11-01,39.42
40713,2001-12-01,55.93
40713,2002-01-01,53.87
40713,2002-02-01,16.43
40713,2002-03-01,43.8
40713,2002-04-01,97.37
40713,2002-05-01,33.46
40713,2002-06-01,0.5
40713,2002-07-01,0.01
40713,2002-08-01,0.0
40713,2002-09-01,0.0
40713,2002-10-01,6.04
40713,2002-11-01,33.84
40713,2002-12-01,40.52
40713,2003-01-01,16.83
40713,2003-02-01,36.83
40713,2003-03-01,37.68
40713,2003-04-01,78.64
40713,2003-05-01,7.82
40713,2003-06-01,1.42
40713,2003-07-01,0.0
40713,2003-08-01,0.0
40713,2003-09-01,0.01
40713,2003-10-01,8.53
40713,2003-11-01,23.76
40713,2003-12-01,37.82
40713,2004-01-01,50.26
40713,2004-02-01,17.93
40713,2004-03-01,11.22
40713,2004-04-01,73.85
40713,2004-05-01,58.54
40713,2004-06-01,0.01
40713,2004-07-01,6.73
40713,2004-08-01,0.0
40713,2004-09-01,0.0
40713,2004-10-01,3.01
40713,2004-11-01,81.17
40713,2004-12-01,14.71
40713,2005-01-01,50.04
40713,2005-02-01,13.03
40713,2005-03-01,6.1
40713,2005-04-01,95.05
40713,2005-05-01,27.16
40713,2005-06-01,9.1
40713,2005-07-01,0.22
40713,2005-08-01,0.41
40713,2005-09-01,0.0
40713,2005-10-01,2.82
40713,2005-11-01,23.14
40713,2005-12-01,11.3
40713,2006-01-01,23.37
40713,2006-02-01,104.13
40713,2006-03-01,36.53
40713,2006-04-01,59.75
40713,2006-05-01,35.96
40713,2006-06-01,0.02
40713,2006-07-01,0.0
40713,2006-08-01,0.0
40713,2006-09-01,0.03
40713,2006-10-01,94.85
40713,2006-11-01,32.94
40713,2006-12-01,8.23
40713,2007-01-01,12.15
40713,2007-02-01,34.86
40713,2007-03-01,32.54
40713,2007-04-01,95.27
40713,2007-05-01,26.03
40713,2007-06-01,0.0
40713,2007-07-01,0.92
40713,2007-08-01,2.02
40713,2007-09-01,0.0
40713,2007-10-01,2.41
40713,2007-11-01,21.21
40713,2007-12-01,17.55
40713,2008-01-01,7.01
40713,2008-02-01,28.67
40713,2008-03-01,16.31
40713,2008-04-01,5.04
40713,2008-05-01,0.92
40713,2008-06-01,2.01
40713,2008-07-01,0.0
40713,2008-08-01,0.31
40713,2008-09-01,25.73
40713,2008-10-01,61.04
40713,2008-11-01,16.94
40713,2008-12-01,2.3
40713,2009-01-01,10.93
40713,2009-02-01,6.92
40713,2009-03-01,32.34
40713,2009-04-01,14.73
40713,2009-05-01,4.31
40713,2009-06-01,18.82
40713,2009-07-01,0.0
40713,2009-08-01,0.0
40713,2009-09-01,41.02
40713,2009-10-01,31.52
40713,2009-11-01,68.81
40713,2009-12-01,16.14
40713,2010-01-01,12.35
40713,2010-02-01,25.25
40713,2010-03-01,33.01
40713,2010-04-01,67.72
40713,2010-05-01,47.01
40713,2010-06-01,5.1
40713,2010-07-01,0.0
40713,2010-08-01,1.1
40713,2010-09-01,0.02
40713,2010-10-01,4.31
40713,2010-11-01,0.0
40713,2010-12-01,5.02
40713,2011-01-01,28.09
40713,2011-02-01,23.08
40713,2011-03-01,48.04
40713,2011-04-01,113.86
40713,2011-05-01,28.05
40713,2011-06-01,0.01
40713,2011-07-01,0.02
40713,2011-08-01,1.0
40713,2011-09-01,2.61
40713,2011-10-01,17.12
40713,2011-11-01,28.23
40713,2011-12-01,5.7
40713,2012-01-01,23.44
40713,2012-02-01,1.17
40713,2012-03-01,21.45
40713,2012-04-01,20.47
40713,2012-05-01,12.35
40713,2012-06-01,5.05
40713,2012-07-01,3.02
40713,2012-08-01,0.0
40713,2012-09-01,4.01
40713,2012-10-01,32.43
40713,2012-11-01,54.61
40713,2012-12-01,35.27
40713,2013-01-01,21.25
40713,2013-02-01,35.23
40713,2013-03-01,12.65
40713,2013-04-01,20.63
40713,2013-05-01,18.36
40713,2013-06-01,0.03
40713,2013-07-01,0.0
40713,2013-08-01,1.0
40713,2013-09-01,0.0
40713,2013-10-01,0.21
40713,2013-11-01,58.97
40713,2013-12-01,34.48
40713,2014-01-01,16.43
40713,2014-02-01,3.01
40713,2014-03-01,44.43
40713,2014-04-01,23.82
40713,2014-05-01,17.34
40713,2014-06-01,0.2
40713,2014-07-01,4.2
40713,2014-08-01,0.31
40713,2014-09-01,6.61
40713,2014-10-01,114.81
40713,2014-11-01,30.34
40713,2014-12-01,35.42
40713,2015-01-01,21.53
40713,2015-02-01,21.52
40713,2015-03-01,22.13
40713,2015-04-01,25.83
40713,2015-05-01,38.65
40713,2015-06-01,2.0
40713,2015-07-01,0.21
40713,2015-08-01,0.0
40713,2015-09-01,10.4
40713,2015-10-01,55.38
40713,2015-11-01,39.84
40713,2015-12-01,22.38
40713,2016-01-01,21.49
40713,2016-02-01,9.77
40713,2016-03-01,44.46
40713,2016-04-01,50.4
40713,2016-05-01,21.22
40713,2016-06-01,25.82
40713,2016-07-01,0.9
40713,2016-08-01,0.0
40713,2016-09-01,3.0
40713,2016-10-01,9.41
40713,2016-11-01,4.01
40713,2016-12-01,61.27
40713,2017-01-01,3.82
40713,2017-02-01,20.37
40713,2017-03-01,16.03
40713,2017-04-01,33.62
40713,2017-05-01,4.35
40713,2017-06-01,1.2
40713,2017-07-01,0.51
40713,2017-08-01,0.01
40713,2017-09-01,0.0
40713,2017-10-01,0.03
40713,2017-11-01,39.64
40713,2017-12-01,6.01
40713,2018-01-01,24.57
40713,2018-02-01,89.14
40713,2018-03-01,42.04
40713,2018-04-01,44.93
40713,2018-05-01,54.54
40713,2018-06-01,1.71
40713,2018-07-01,0.1
40713,2018-08-01,0.0
40713,2018-09-01,0.22
40713,2018-10-01,19.45
40713,2018-11-01,21.49
40713,2018-12-01,60.48
40713,2019-01-01,50.74
40713,2019-02-01,27.37
40713,2019-03-01,79.44
40713,2019-04-01,51.34
40713,2019-05-01,37.81
40713,2019-06-01,4.2
40713,2019-07-01,0.0
40713,2019-08-01,0.01
40713,2019-09-01,0.0
40713,2019-10-01,6.32
40713,2019-11-01,8.41
40713,2019-12-01,4.97
40713,2020-01-01,46.19
40713,2020-02-01,38.25
40713,2020-03-01,60.54
40713,2020-04-01,63.25
40713,2020-05-01,12.02
40713,2020-06-01,2.6
40713,2020-07-01,0.1
40713,2020-08-01,1.22
40713,2020-09-01,0.01
40713,2020-10-01,0.41
40713,2020-11-01,82.54
40713,2020-12-01,7.19
40713,2021-01-01,25.36
40713,2021-02-01,32.52
40713,2021-03-01,22.92
40713,2021-04-01,12.01
40713,2021-05-01,13.33
40713,2021-06-01,0.01
40713,2021-07-01,3.1
40713,2021-08-01,0.02
40713,2021-09-01,0.0
40713,2021-10-01,24.03
40713,2021-11-01,4.24
40713,2021-12-01,65.92
40713,2022-01-01,22.81
40713,2022-02-01,17.53
40713,2022-03-01,5.99
40713,2022-04-01,16.72
40713,2022-05-01,21.65
40713,2022-06-01,2.22
40713,2022-07-01,0.0
40713,2022-08-01,0.0
40713,2022-09-01,8.3
40713,2022-10-01,12.41
40713,2022-11-01,29.52
40713,2022-12-01,4.24
40713,2023-01-01,29.46
40713,2023-02-01,7.95
40713,2023-03-01,47.35
40713,2023-04-01,42.42
40713,2023-05-01,30.64
40713,2023-06-01,0.4
40713,2023-07-01,0.0
40713,2023-08-01,0.03
40713,2023-09-01,0.0
40713,2023-10-01,22.92
40713,2023-11-01,19.81
40713,2023-12-01,9.63
40713,2024-01-01,28.05
40713,2024-02-01,30.77
40713,2024-03-01,20.75
40713,2024-04-01,42.81
40716,1990-01-01,51.43
40716,1990-02-01,40.62
40716,1990-03-01,40.41
40716,1990-04-01,69.3
40716,1990-05-01,14.61
40716,1990-06-01,3.2
40716,1990-07-01,0.0
40716,1990-08-01,0.0
40716,1990-09-01,0.0
40716,1990-10-01,17.9
40716,1990-11-01,13.0
40716,1990-12-01,39.01
40716,1991-01-01,19.14
40716,1991-02-01,41.9
40716,1991-03-01,87.22
40716,1991-04-01,63.01
40716,1991-05-01,34.71
40716,1991-06-01,1.51
40716,1991-07-01,2.01
40716,1991-08-01,0.0
40716,1991-09-01,0.0
40716,1991-10-01,23.52
40716,1991-11-01,7.11
40716,1991-12-01,79.2
40716,1992-01-01,62.66
40716,1992-02-01,21.12
40716,1992-03-01,26.31
40716,1992-04-01,47.53
40716,1992-05-01,49.31
40716,1992-06-01,17.2
40716,1992-07-01,0.0
40716,1992-08-01,4.0
40716,1992-09-01,3.6
40716,1992-10-01,0.0
40716,1992-11-01,16.2
40716,1992-12-01,30.54
40716,1993-01-01,28.85
40716,1993-02-01,29.22
40716,1993-03-01,71.9
40716,1993-04-01,47.21
40716,1993-05-01,50.7
40716,1993-06-01,21.8
40716,1993-07-01,3.0
40716,1993-08-01,5.61
40716,1993-09-01,0.0
40716,1993-10-01,20.0
40716,1993-11-01,115.13
40716,1993-12-01,32.57
40716,1994-01-01,52.23
40716,1994-02-01,24.25
40716,1994-03-01,53.81
40716,1994-04-01,34.41
40716,1994-05-01,21.8
40716,1994-06-01,0.61
40716,1994-07-01,0.0
40716,1994-08-01,0.01
40716,1994-09-01,2.33
40716,1994-10-01,16.82
40716,1994-11-01,93.02
40716,1994-12-01,6.92
40716,1995-01-01,18.63
40716,1995-02-01,11.8
40716,1995-03-01,20.01
40716,1995-04-01,57.2
40716,1995-05-01,27.9
40716,1995-06-01,5.83
40716,1995-07-01,2.01
40716,1995-08-01,0.0
40716,1995-09-01,13.01
40716,1995-10-01,1.21
40716,1995-11-01,4.0
40716,1995-12-01,0.1
40716,1996-01-01,33.0
40716,1996-02-01,20.51
40716,1996-03-01,58.94
40716,1996-04-01,55.1
40716,1996-05-01,34.0
40716,1996-06-01,1.0
40716,1996-07-01,0.0
40716,1996-08-01,0.0
40716,1996-09-01,7.0
40716,1996-10-01,16.61
40716,1996-11-01,19.4
40716,1996-12-01,14.3
40716,1997-01-01,46.11
40716,1997-02-01,8.31
40716,1997-03-01,23.12
40716,1997-04-01,13.4
40716,1997-05-01,56.91
40716,1997-06-01,28.9
40716,1997-07-01,37.4
40716,1997-08-01,0.01
40716,1997-09-01,4.3
40716,1997-10-01,3.5
40716,1997-11-01,28.8
40716,1997-12-01,18.61
40716,1998-01-01,88.13
40716,1998-02-01,19.51
40716,1998-03-01,38.51
40716,1998-04-01,41.02
40716,1998-05-01,34.8
40716,1998-06-01,5.7
40716,1998-07-01,11.3
40716,1998-08-01,13.0
40716,1998-09-01,3.2
40716,1998-10-01,7.2
40716,1998-11-01,16.4
40716,1998-12-01,8.02
40716,1999-01-01,40.03
40716,1999-02-01,11.6
40716,1999-03-01,14.7
40716,1999-04-01,27.71
40716,1999-05-01,13.61
40716,1999-06-01,0.33
40716,1999-07-01,5.02
40716,1999-08-01,7.91
40716,1999-09-01,2.01
40716,1999-10-01,13.32
40716,1999-11-01,31.41
40716,1999-12-01,5.01
40716,2000-01-01,21.68
40716,2000-02-01,15.66
40716,2000-03-01,76.6
40716,2000-04-01,30.63
40716,2000-05-01,18.92
40716,2000-06-01,8.41
40716,2000-07-01,2.31
40716,2000-08-01,0.11
40716,2000-09-01,8.2
40716,2000-10-01,12.32
40716,2000-11-01,36.21
40716,2000-12-01,43.6
40716,2001-01-01,6.75
40716,2001-02-01,1.7
40716,2001-03-01,31.4
40716,2001-04-01,21.21
40716,2001-05-01,24.1
40716,2001-06-01,0.0
40716,2001-07-01,1.0
40716,2001-08-01,1.0
40716,2001-09-01,6.01
40716,2001-10-01,6.7
40716,2001-11-01,30.2
40716,2001-12-01,45.1
40716,2002-01-01,32.44
40716,2002-02-01,10.22
40716,2002-03-01,20.3
40716,2002-04-01,89.82
40716,2002-05-01,39.44
40716,2002-06-01,0.0
40716,2002-07-01,32.5
40716,2002-08-01,0.0
40716,2002-09-01,0.2
40716,2002-10-01,2.0
40716,2002-11-01,39.9
40716,2002-12-01,86.63
40716,2003-01-01,19.01
40716,2003-02-01,38.41
40716,2003-03-01,39.95
40716,2003-04-01,75.93
40716,2003-05-01,19.31
40716,2003-06-01,2.51
40716,2003-07-01,0.0
40716,2003-08-01,0.11
40716,2003-09-01,0.0
40716,2003-10-01,3.72
40716,2003-11-01,29.1
40716,2003-12-01,48.6
40716,2004-01-01,40.35
40716,2004-02-01,15.63
40716,2004-03-01,6.22
40716,2004-04-01,42.1
40716,2004-05-01,49.01
40716,2004-06-01,6.12
40716,2004-07-01,12.1
40716,2004-08-01,0.3
40716,2004-09-01,0.0
40716,2004-10-01,5.1
40716,2004-11-01,74.12
40716,2004-12-01,18.21
40716,2005-01-01,38.73
40716,2005-02-01,38.71
40716,2005-03-01,34.4
40716,2005-04-01,27.11
40716,2005-05-01,53.32
40716,2005-06-01,1.61
40716,2005-07-01,0.8
40716,2005-08-01,8.3
40716,2005-09-01,7.6
40716,2005-10-01,2.6
40716,2005-11-01,43.41
40716,2005-12-01,14.3
40716,2006-01-01,23.23
40716,2006-02-01,66.41
40716,2006-03-01,12.1
40716,2006-04-01,67.07
40716,2006-05-01,39.92
40716,2006-06-01,1.6
40716,2006-07-01,0.0
40716,2006-08-01,0.2
40716,2006-09-01,0.31
40716,2006-10-01,72.94
40716,2006-11-01,10.6
40716,2006-12-01,33.13
40716,2007-01-01,3.73
40716,2007-02-01,38.43
40716,2007-03-01,19.31
40716,2007-04-01,99.52
40716,2007-05-01,19.4
40716,2007-06-01,27.0
40716,2007-07-01,4.0
40716,2007-08-01,7.15
40716,2007-09-01,0.0
40716,2007-10-01,1.01
40716,2007-11-01,2.0
40716,2007-12-01,34.55
40716,2008-01-01,8.43
40716,2008-02-01,55.24
40716,2008-03-01,5.31
40716,2008-04-01,5.02
40716,2008-05-01,14.71
40716,2008-06-01,10.82
40716,2008-07-01,11.4
40716,2008-08-01,4.5
40716,2008-09-01,8.8
40716,2008-10-01,36.31
40716,2008-11-01,8.0
40716,2008-12-01,1.6
40716,2009-01-01,14.74
40716,2009-02-01,16.51
40716,2009-03-01,6.11
40716,2009-04-01,53.22
40716,2009-05-01,22.9
40716,2009-06-01,23.82
40716,2009-07-01,0.0
40716,2009-08-01,0.0
40716,2009-09-01,32.7
40716,2009-10-01,22.91
40716,2009-11-01,52.41
40716,2009-12-01,45.63
40716,2010-01-01,17.31
40716,2010-02-01,33.31
40716,2010-03-01,50.6
40716,2010-04-01,79.22
40716,2010-05-01,58.83
40716,2010-06-01,9.9
40716,2010-07-01,0.0
40716,2010-08-01,8.61
40716,2010-09-01,2.01
40716,2010-10-01,7.2
40716,2010-11-01,0.0
40716,2010-12-01,2.4
40716,2011-01-01,36.63
40716,2011-02-01,14.65
40716,2011-03-01,25.74
40716,2011-04-01,41.12
40716,2011-05-01,63.56
40716,2011-06-01,5.01
40716,2011-07-01,3.31
40716,2011-08-01,2.11
40716,2011-09-01,5.53
40716,2011-10-01,31.01
40716,2011-11-01,45.21
40716,2011-12-01,8.41
40716,2012-01-01,49.0
40716,2012-02-01,29.65
40716,2012-03-01,28.55
40716,2012-04-01,76.23
40716,2012-05-01,65.12
40716,2012-06-01,14.21
40716,2012-07-01,13.23
40716,2012-08-01,7.0
40716,2012-09-01,5.11
40716,2012-10-01,21.63
40716,2012-11-01,45.21
40716,2012-12-01,18.04
40716,2013-01-01,23.93
40716,2013-02-01,24.0
40716,2013-03-01,8.91
40716,2013-04-01,12.61
40716,2013-05-01,51.33
40716,2013-06-01,7.2
40716,2013-07-01,0.0
40716,2013-08-01,0.0
40716,2013-09-01,0.1
40716,2013-10-01,7.3
40716,2013-11-01,35.53
40716,2013-12-01,21.62
40716,2014-01-01,6.41
40716,2014-02-01,6.72
40716,2014-03-01,66.43
40716,2014-04-01,22.52
40716,2014-05-01,59.42
40716,2014-06-01,18.71
40716,2014-07-01,5.01
40716,2014-08-01,0.01
40716,2014-09-01,3.01
40716,2014-10-01,38.6
40716,2014-11-01,24.93
40716,2014-12-01,25.22
40716,2015-01-01,19.31
40716,2015-02-01,14.04
40716,2015-03-01,39.06
40716,2015-04-01,6.16
40716,2015-05-01,18.23
40716,2015-06-01,3.2
40716,2015-07-01,4.43
40716,2015-08-01,1.31
40716,2015-09-01,26.42
40716,2015-10-01,79.05
40716,2015-11-01,33.22
40716,2015-12-01,17.55
40716,2016-01-01,15.93
40716,2016-02-01,40.92
40716,2016-03-01,30.13
40716,2016-04-01,26.52
40716,2016-05-01,17.14
40716,2016-06-01,14.14
40716,2016-07-01,0.4
40716,2016-08-01,0.0
40716,2016-09-01,21.31
40716,2016-10-01,19.13
40716,2016-11-01,0.0
40716,2016-12-01,65.32
40716,2017-01-01,10.24
40716,2017-02-01,11.55
40716,2017-03-01,38.71
40716,2017-04-01,49.13
40716,2017-05-01,8.32
40716,2017-06-01,0.4
40716,2017-07-01,0.0
40716,2017-08-01,3.1
40716,2017-09-01,0.0
40716,2017-10-01,3.83
40716,2017-11-01,53.42
40716,2017-12-01,6.1
40716,2018-01-01,18.81
40716,2018-02-01,97.12
40716,2018-03-01,23.7
40716,2018-04-01,32.34
40716,2018-05-01,48.84
40716,2018-06-01,9.41
40716,2018-07-01,0.02
40716,2018-08-01,5.03
40716,2018-09-01,0.12
40716,2018-10-01,6.65
40716,2018-11-01,37.67
40716,2018-12-01,47.33
40716,2019-01-01,48.51
40716,2019-02-01,27.57
